split,scene,family,condition,degradation,true_siting,base_kernel,mode,mae,psnr,edge_mae,smooth_mae,phase_px,phase_abs_px,alias_px,spread_delta_px,bleed_mass,ringing_mass
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,triangle,left,bicubic_sharp,algo6,0.000821685066878212,48.44218199525616,0.008623471954933848,0.0,-0.01560717869063116,0.01560717869063116,0.030885678872726505,0.4052827750962438,0.009133382922127134,2.8294466790698822e-08
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,triangle,left,bicubic_mitchell,plain,0.001216665275257919,45.528889963065986,0.012432960822360698,0.0,-0.010505391137749783,0.010505391137749783,0.030657486482571713,0.7371507467008973,0.013523776450061373,1.9424727984837124e-08
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,triangle,left,bicubic_mitchell,algo6,0.0011854757317141652,45.958245835795054,0.01211011828067534,0.0,-0.013955367733095312,0.013955367733095312,0.031591594964088233,0.656022775782481,0.01317709130013273,1.951342537289574e-08
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,triangle,left,spline16,plain,0.0007723078598440363,48.41590487317216,0.008106441870159827,0.0,-0.011809867842632488,0.011809867842632488,0.02884515246493728,0.45929157929346065,0.008584520075514558,2.8560558954874676e-08
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,triangle,left,spline16,algo6,0.0008191851545044649,48.45752949998094,0.008598725469742672,0.0,-0.01546535325387192,0.01546535325387192,0.029636965280046713,0.4044244149311975,0.009105582521962268,2.8294466790698822e-08
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,triangle,left,spline36,plain,0.000804875404288672,48.54575025416107,0.008118414916539439,4.8229204756873e-09,-0.014190771110813656,0.014190771110813656,0.028242920817296065,0.442122945655127,0.008934686082370934,2.0223004477364677e-08
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,triangle,left,spline36,algo6,0.0008491577226027041,48.5559475169718,0.008593010359390973,4.8229204756873e-09,-0.017880401872386948,0.017880401872386948,0.029065467407197523,0.39008635259032776,0.009426907580789356,2.270653134300595e-08
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,triangle,left,lanczos2,plain,0.0008356448035273699,47.82387224039029,0.008768148942451825,0.0,-0.010566679547978419,0.010566679547978419,0.033942354517847585,0.5045168907055864,0.009288562289882629,2.4569176492236908e-08
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,triangle,left,lanczos2,algo6,0.0008648860692092532,47.949378216011176,0.009075275863291868,0.0,-0.01413299426958437,0.01413299426958437,0.03362769078788472,0.4473074781406199,0.009613593402762143,2.60770320892334e-08
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,triangle,left,lanczos3,plain,0.0008014276733811872,48.847267285798296,0.007980971189410758,6.190800507153784e-09,-0.015453263404095892,0.015453263404095892,0.030441079884501277,0.4127083541056322,0.008893560850992799,2.040039925348191e-08
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,triangle,left,lanczos3,algo6,0.0008427678829129141,48.80075261577505,0.008427763842248515,6.190800507153784e-09,-0.019185981275547142,0.019185981275547142,0.03083342115163899,0.3621869502021049,0.009353079600259662,2.306132089524042e-08
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,triangle,left,lanczos4,plain,0.0008278620507295776,48.42753443526803,0.008305879188734858,1.3661476606059643e-08,-0.015467447633405382,0.015467447633405382,0.0283527777401558,0.44730113269580674,0.009201951979082964,2.1730860074361164e-08
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,triangle,left,lanczos4,algo6,0.0008623251537941616,48.46335284728785,0.008681353238822945,1.3661476606059643e-08,-0.01915179449944279,0.01915179449944279,0.029163005482223153,0.3963594511593591,0.009585027893384298,2.394829477582659e-08
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,triangle,left,jinc2,plain,0.0010973158957700711,46.180411644912525,0.011325989265569228,0.0,-0.011146536767299068,0.011146536767299068,0.03290445707534246,0.6662060894683268,0.012197169286775448,2.448047910417829e-08
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,triangle,left,jinc2,algo6,0.001086895437141774,46.531386732472285,0.011217564063361437,0.0,-0.014625677869629851,0.014625677869629851,0.03309296959916609,0.59160992900867,0.012081342982128263,2.421438694000244e-08
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,triangle,left,jinc3,plain,0.0007051837641609674,49.899760692942614,0.00712982222177873,4.143831098363513e-10,-0.014199790278669053,0.014199790278669053,0.02927540730203168,0.3205741729846512,0.00781849577712516,2.2529136566888718e-08
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,triangle,left,jinc3,algo6,0.0007763827877557836,49.57474745929477,0.007878775647517008,4.143831098363513e-10,-0.017958232922219642,0.017958232922219642,0.02981443727059262,0.2670081534133235,0.008609905705920287,2.2617833954947334e-08
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,triangle,left,jinc4,plain,0.001034478174648347,47.47012585347999,0.009462142121968836,1.4551915228366852e-10,-0.0155517888598498,0.0155517888598498,0.027753631121855905,0.5252031574046816,0.011462544235179112,5.765330223810105e-09
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,triangle,left,jinc4,algo6,0.0010503635315633846,47.59590072993656,0.0098124359861101,1.4551915228366852e-10,-0.01923868008343505,0.01923868008343505,0.028655105976591475,0.4668011085443631,0.011639123139459463,9.224528358096168e-09
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,bicubic,left,bilinear,plain,0.0010061682360699917,47.206415711966656,0.00947074526518355,0.0,0.0020459625518477304,0.0020459625518477304,0.028497226077269112,0.4717677935580378,0.01118398159520612,0.0015003463957414386
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,bicubic,left,bilinear,algo6,0.0011373840074220692,46.845971594753934,0.010847243794474014,0.0,-0.004165632675130397,0.004165632675130397,0.03038942112770539,0.3268331560961162,0.012642504015405263,0.0015235287525380652
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,bicubic,left,bicubic_catrom,plain,0.0008351400160172241,50.43067559566584,0.0069392332522316535,8.052059759696325e-10,-0.005377113149109782,0.005377113149109782,0.02637921062490091,0.22898049015821176,0.009280321836870695,0.0025572838203515857
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,bicubic,left,bicubic_catrom,algo6,0.0010129492205952887,48.78803777722855,0.00880552126360661,8.052059759696325e-10,-0.011956388622650646,0.011956388622650646,0.028427225621816904,0.12016415620081844,0.011256750118696974,0.002560285847201677
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,bicubic,left,bicubic_sharp,plain,0.0008254527576072489,50.86074674570262,0.00680522643881973,1.1551448897946448e-09,-0.006903276065473833,0.006903276065473833,0.02768537455067207,0.18565406229857473,0.009172349674848928,0.002667148625256405
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,bicubic,left,bicubic_sharp,algo6,0.0010050893122725503,48.957963457329015,0.00869043973044167,1.1551448897946448e-09,-0.013515893544997683,0.013515893544997683,0.029168305532842085,0.0813246476680991,0.011169090046591702,0.002669796480664185
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,bicubic,left,bicubic_mitchell,plain,0.0009056157746395961,48.31908875113827,0.00811690888952485,3.3885174031768525e-10,-0.005962414240242353,0.005962414240242353,0.027282392330771923,0.4567300290608589,0.010064297200491032,0.0015442914542897295
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,bicubic,left,bicubic_mitchell,algo6,0.001055493595048865,47.70261471404658,0.009682680364297388,3.3885174031768525e-10,-0.012160376992143557,0.012160376992143557,0.029603520193586853,0.3057966718174914,0.01173025663454263,0.0015589090416185734
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,bicubic,left,spline16,plain,0.000824547030044647,50.8753368593366,0.006793598527313601,1.2743320049984114e-09,-0.0067255710957480645,0.0067255710957480645,0.025798163033095668,0.18456250579779443,0.009162281922596906,0.002670556272191572
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,bicubic,left,spline16,algo6,0.0010045125270762645,48.964417111929855,0.008682155180205578,1.2743320049984114e-09,-0.013386825609670507,0.013386825609670507,0.02797960180666602,0.08056675276914493,0.011162678960577719,0.0026732777644480977
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,bicubic,left,spline36,plain,0.0008423854943526241,50.94806124670319,0.006876873266280979,1.9464295335291397e-07,-0.00902276587714874,0.00902276587714874,0.025079167997367525,0.16400665824638683,0.009334796330048925,0.002413682491307901
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,bicubic,left,spline36,algo6,0.0010246363364972435,49.004155922611254,0.00873344344462285,1.9464295335291397e-07,-0.015721779447031417,0.015721779447031417,0.027356158583944166,0.06580437988904198,0.011360598073917486,0.0024992115518432997
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,bicubic,left,lanczos2,plain,0.0008378962182924498,50.400756999588204,0.006968677726100785,8.343098064263662e-10,-0.005527876511182414,0.005527876511182414,0.031398344530490924,0.2291470485314937,0.009310933622708987,0.002556778088633326
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,bicubic,left,lanczos2,algo6,0.0010139896865804404,48.76538708154084,0.008816917189473574,8.343098064263662e-10,-0.012055919381541966,0.012055919381541966,0.03166389345120092,0.1199153117183025,0.011268292027082117,0.002559773449320346
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,bicubic,left,lanczos3,plain,0.0008529490702505031,51.043042059354484,0.00690549867931081,2.4138162622139565e-07,-0.010240766635313122,0.010240766635313122,0.027514198944225618,0.1345511407788651,0.009445990607630284,0.0024273301228060432
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,bicubic,left,lanczos3,algo6,0.001034950671945315,49.003128614947265,0.008746242729633499,2.4138162622139565e-07,-0.016998668489889925,0.016998668489889925,0.02901197686058022,0.039740197506698216,0.011469023241218002,0.0025313979283618252
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,bicubic,left,lanczos4,plain,0.000867072124700333,50.831702085871804,0.006985988976377182,1.7789834167896992e-06,-0.01014093830910828,0.01014093830910828,0.025094077046741055,0.16571813752440256,0.00937848997723666,0.0023234967375174165
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,bicubic,left,lanczos4,algo6,0.0010523113296972196,48.98016770993726,0.00879960289347266,1.7789834167896992e-06,-0.016823825450610605,0.016823825450610605,0.02735950863341328,0.07057625539917112,0.011437507313010948,0.002524310770067608
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,bicubic,left,jinc2,plain,0.0008839170063559543,49.00391881103954,0.007644504175058977,3.263786701219422e-10,-0.006452053359560799,0.006452053359560799,0.02981762752016964,0.3873400444221664,0.009821996968683033,0.0019317408871193905
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,bicubic,left,jinc2,algo6,0.001047134078666629,48.042348743561945,0.009355775144253389,3.263786701219422e-10,-0.012722483906177388,0.012722483906177388,0.030920029382386534,0.24720081375786496,0.011636229298476661,0.0019391012056508945
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,bicubic,left,jinc3,plain,0.0009301751044159711,50.94506008462253,0.007180219571493142,3.160128558409356e-07,-0.009147915010520723,0.009147915010520723,0.02641365913250405,0.04447929947135254,0.010296474488097288,0.0033283710668218277
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,bicubic,left,jinc3,algo6,0.0011271141874778113,48.51442636913906,0.009217864668390316,3.160128558409356e-07,-0.015920121768146295,0.015920121768146295,0.028122139544112974,-0.05610949602167992,0.01248554078795548,0.0033696182986854444
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,bicubic,left,jinc4,plain,0.00090311767585603,50.312216752831745,0.007226791743213263,2.8158316300028845e-06,-0.01031614954152267,0.01031614954152267,0.024613345709852574,0.23624956355636417,0.009779274901596918,0.0014031817900970402
development,dev_00107_chevron_soft_chroma,chevron,soft_chroma,bicubic,left,jinc4,algo6,0.0011048798688893437,48.56104278987129,0.009093715466546894,2.8158316300028845e-06,-0.016952479591880138,0.016952479591880138,0.026996559223245734,0.12694300013804405,0.012021952536001447,0.0018359931460249104
development,dev_00108_straight_misaligned,straight,misaligned,box,left,bilinear,plain,0.004343502250838187,31.646747455167525,0.04560677363380096,0.0,0.5014026663522781,0.5014026663522781,0.22209468699318968,1.6068822742508246,0.04728240541936386,4.115558805919829e-08
development,dev_00108_straight_misaligned,straight,misaligned,box,left,bilinear,algo6,0.003875244218936615,31.673303658725654,0.040690056925864075,0.0,0.5565079513045921,0.5565079513045921,0.20805282798211827,1.1942664494741593,0.042185046865294375,3.3793704850333077e-08
development,dev_00108_straight_misaligned,straight,misaligned,box,left,bicubic_catrom,plain,0.0038693010587156312,31.968701955912245,0.040603302380118646,0.0,0.501430364258656,0.501430364258656,0.21529099805190874,1.3219725281175039,0.0421203593279989,4.053470634278797e-08
development,dev_00108_straight_misaligned,straight,misaligned,box,left,bicubic_catrom,algo6,0.003606257314726983,31.892357211080995,0.03784194427022128,0.0,0.5432580031344392,0.5432580031344392,0.20535727463673104,1.0403098602621268,0.03925692321111759,3.9204245521908714e-08
development,dev_00108_straight_misaligned,straight,misaligned,box,left,bicubic_sharp,plain,0.0038046600765689526,32.01903390046978,0.03991329286422605,0.0,0.5014344917153553,0.5014344917153553,0.2156480351711529,1.2780665378332097,0.04141669288011534,4.0712101118905205e-08
development,dev_00108_straight_misaligned,straight,misaligned,box,left,bicubic_sharp,algo6,0.0035637896202006815,31.930012652121007,0.037385049353921944,0.0,0.5410763401061438,0.5410763401061438,0.20612506688565396,1.0134310102353956,0.03879462967493704,3.938164029802595e-08
development,dev_00108_straight_misaligned,straight,misaligned,box,left,bicubic_mitchell,plain,0.0044253395664862446,31.736558726714538,0.046459739866373674,0.0,0.5010556318673809,0.5010556318673809,0.2047117758830718,1.6488727156875378,0.04817325617408469,3.2019757089160736e-08
development,dev_00108_straight_misaligned,straight,misaligned,box,left,bicubic_mitchell,algo6,0.003792364061018932,31.758214893277554,0.03981777578216173,0.0,0.5581651241123048,0.5581651241123048,0.195898249717686,1.1551492457870471,0.04128284512885979,4.390520708901542e-08
development,dev_00108_straight_misaligned,straight,misaligned,box,left,spline16,plain,0.00379939112896933,32.02314071940031,0.03985535424293254,0.0,0.5014002245836642,0.5014002245836642,0.21538834419572433,1.2749950566907515,0.04135933168055046,3.698681082044329e-08
development,dev_00108_straight_misaligned,straight,misaligned,box,left,spline16,algo6,0.0035613645763934243,31.933201598824166,0.03735699033781259,0.0,0.5409063784654102,0.5409063784654102,0.20600587140003704,1.0113167204694367,0.038768231203513484,3.9204245521908714e-08
development,dev_00108_straight_misaligned,straight,misaligned,box,left,spline36,plain,0.0038615592729992,32.07691880637183,0.03950238294917104,0.0,0.5014247938459313,0.5014247938459313,0.21553370831296717,1.219254077937946,0.042035294231027365,2.927013805934361e-08
