study,scene,seed,family,condition,degradation,true_siting,observation,motion,base,bm,mae,psnr,edge_mae,smooth_mae,phase_px,phase_abs_px,alias_px,spread_delta_px,bleed_mass,ringing_mass
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,triangle,center,q10_noise,,algo2_lanczos3,0,0.007009057554600089,33.728287844818624,0.03181457124550694,0.004349997896324133,-0.003338028417657211,0.003338028417657211,0.10504131238286482,1.759465214886971,0.04784708416887692,0.0032562206359302978
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,triangle,center,q10_noise,,algo2_lanczos3,1,0.005543417018540457,33.91776604383761,0.03135472480928348,0.002719357943056994,-0.00276454666306012,0.00276454666306012,0.10520838596580384,1.7465399957794832,0.046639999374747276,0.002787072477596147
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,triangle,center,q10_noise,,algo6_jinc3,0,0.006712245154804329,33.57238822743581,0.032985278058082,0.003916911858444412,-0.004279303454746776,0.004279303454746776,0.10412410532264163,1.807658391723142,0.049231776945470346,0.004636511803948365
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,triangle,center,q10_noise,,algo6_jinc3,1,0.005317018376259437,33.72389048607048,0.032517382586125416,0.002383895506292382,-0.0038723114484722422,0.0038723114484722422,0.10425930444488553,1.799981783168258,0.047839105484031495,0.003974364624203493
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,triangle,center,q10_noise,,algo6_lanczos4,0,0.007115850039463318,33.72521452704293,0.03187503433357398,0.004442821781378284,-0.0037710890204914974,0.0037710890204914974,0.10476203442624187,1.7626268194109196,0.04823392507664505,0.003314985878768355
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,triangle,center,q10_noise,,algo6_lanczos4,1,0.0055482063342717075,33.93373684563836,0.03136032066322514,0.002715413966230006,-0.003257516455355605,0.003257516455355605,0.10481384716049931,1.7476226118019373,0.04673845839819738,0.0027456997656069384
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,bicubic,left,clean,,algo2_lanczos3,0,0.0027372019849569787,35.491239790595955,0.02719072315431688,2.232340020349338e-07,-0.0012923517948231105,0.0012923517948231105,0.09282010998149387,1.1282482685909394,0.04118429900457462,0.009635287614184477
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,bicubic,left,clean,,algo2_lanczos3,1,0.00264402142912783,35.54150961867486,0.02660555991488287,1.4831083327797906e-06,-0.0011734682534185854,0.0011734682534185854,0.09313236332047786,1.1249992788592165,0.03992890890332915,0.009009051103410977
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,bicubic,left,clean,,algo6_jinc3,0,0.00303827988276445,35.042895114382425,0.029985517646266436,1.75145465791935e-07,-0.000989132953938929,0.000989132953938929,0.09639992683906103,1.2243951381009452,0.045708178653426114,0.01237783796109614
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,bicubic,left,clean,,algo6_jinc3,1,0.002933998585367404,35.09050082592366,0.029332092680782636,1.93690634443469e-06,-0.0009511569613034237,0.0009511569613034237,0.09666526792869658,1.2208242412166945,0.044313619135036356,0.01150568687201788
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,bicubic,left,clean,,algo6_lanczos4,0,0.0027710850273476506,35.54288515529878,0.026616369085829882,1.5390306500540602e-06,-0.001299955382029491,0.001299955382029491,0.09568091375308797,1.1125816067423062,0.0416010152770295,0.009846457651638914
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,bicubic,left,clean,,algo6_lanczos4,1,0.002658879333186278,35.596518307374424,0.026146116472470265,1.9275674795997995e-06,-0.001225640705937976,0.001225640705937976,0.09579821821260581,1.1087953631266738,0.040127625001505726,0.009061125090478786
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,bicubic,left,q10,,algo2_lanczos3,0,0.0029788503604885634,35.490222959467616,0.02721856110500604,0.00028526461253585735,-0.0013178286503855812,0.0013178286503855812,0.09276867462424636,1.128086741334359,0.041241733046869435,0.00968888899799259
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,bicubic,left,q10,,algo2_lanczos3,1,0.0028912242150022343,35.53914563441167,0.02667549994207331,0.0002851679372335119,-0.0011511736388907763,0.0011511736388907763,0.09299141078190024,1.1248604108049314,0.04004982774633737,0.009112261884313608
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,bicubic,left,q10,,algo6_jinc3,0,0.0032759994566913106,35.041304153821194,0.03002958598933349,0.00028524986174445423,-0.0009717513684131619,0.0009717513684131619,0.09635110867337913,1.2242924882627197,0.045730943081989175,0.012417666880147797
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,bicubic,left,q10,,algo6_jinc3,1,0.0031775128568008928,35.08874183031271,0.029387524362218323,0.000285535578205738,-0.0009392417090828989,0.0009392417090828989,0.09661892850162933,1.220685102642598,0.0443556656883586,0.01156025827263615
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,bicubic,left,q10,,algo6_lanczos4,0,0.003011418257767647,35.542012399289256,0.026645303231946724,0.0002855165138108922,-0.0013421050327454712,0.0013421050327454712,0.0956223888547933,1.1124001719495382,0.04165846881057535,0.009898440624099402
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,bicubic,left,q10,,algo6_lanczos4,1,0.0029033396842223203,35.59664499761598,0.026207055624191917,0.00028580390790011734,-0.0012750317177707905,0.0012750317177707905,0.09583186462078945,1.1088817710807026,0.04019092559991848,0.009082630625925958
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,bicubic,left,q10_noise,,algo2_lanczos3,0,0.006647101978764476,35.06401937472011,0.028780619823811276,0.004212330264202873,-0.0012810508575208008,0.0012810508575208008,0.09359380731165268,1.1259380190783386,0.04414543811054457,0.011551950980598727
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,bicubic,left,q10_noise,,algo2_lanczos3,1,0.004998518561546762,35.347768101408256,0.028079858171037943,0.0024263398798731422,-0.0010630691015558046,0.0010630691015558046,0.09384839164410562,1.121854390195772,0.04222966462285036,0.010571115129139452
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,bicubic,left,q10_noise,,algo6_jinc3,0,0.006532156854485691,34.704350183379674,0.03145604683474327,0.003793835670096866,-0.000462200513686157,0.000462200513686157,0.09740740094219454,1.223108090268516,0.048062584828585386,0.01414090780807393
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,bicubic,left,q10_noise,,algo6_jinc3,1,0.0050126527976709296,34.92380775723882,0.030833406581742957,0.0021240134970174126,-0.000376148315891109,0.000376148315891109,0.09756671653886188,1.2185110774159118,0.046498379293119625,0.013289128430187702
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,bicubic,left,q10_noise,,algo6_lanczos4,0,0.006753142654879679,35.09757860614926,0.028278056601092907,0.004324438428739086,-0.0013979532136660076,0.0013979532136660076,0.09652782161628087,1.1098407228542024,0.044279467824491714,0.011588966485024207
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,bicubic,left,q10_noise,,algo6_lanczos4,1,0.005072494718749572,35.39334541470608,0.02771300735704634,0.00249210798522524,-0.0009238298908840733,0.0009238298908840733,0.09655028319895777,1.106653742226095,0.0423876711034349,0.010598773674462877
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,bicubic,center,clean,,algo2_lanczos3,0,0.0029114030372746585,35.3677997249603,0.028532050069251063,2.5486778689637073e-07,0.0011387769455082246,0.0011387769455082246,0.10444752733371492,1.1434929637918412,0.04379951721057296,0.011453911262963499
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,bicubic,center,clean,,algo2_lanczos3,1,0.0028284687350791575,35.40957103469592,0.02799522443386931,1.9213836085760876e-06,0.0013864463258114242,0.0013864463258114242,0.1046201775684695,1.1415197626211584,0.042700657000144325,0.010742414820318421
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,bicubic,center,clean,,algo6_jinc3,0,0.0031525517146057153,34.928443213064114,0.03103039057411176,1.7518565679589906e-07,0.00027914289461055964,0.00027914289461055964,0.10129562732558667,1.2363020602763246,0.0474319417207014,0.013748005209934144
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,bicubic,center,clean,,algo6_jinc3,1,0.003065460932958721,34.97177506687576,0.030487675238137377,1.9657336885020846e-06,0.0007268479760850898,0.0007268479760850898,0.10147672445966488,1.2336878146909704,0.04627416551201826,0.012983292119488829
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,bicubic,center,clean,,algo6_lanczos4,0,0.00295792658917207,35.443284622248,0.02802570356748003,2.1473291174819073e-06,0.0008238060672144545,0.0008238060672144545,0.10201310201690972,1.1368308729876762,0.044343999764394196,0.011515383276024036
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,bicubic,center,clean,,algo6_lanczos4,1,0.0028384459560965754,35.48862706847409,0.02753778096814044,4.003989964812285e-06,0.0011662434227509724,0.0011662434227509724,0.10203472041222332,1.1339489116445343,0.04275718752649568,0.010640456640560712
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,bicubic,center,q10,,algo2_lanczos3,0,0.0031461678088470805,35.36571639447898,0.028548000177536215,0.0002852357796482032,0.0012854193658429108,0.0012854193658429108,0.10438434516753223,1.1439790490192738,0.04380608032945366,0.011464764674504599
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,bicubic,center,q10,,algo2_lanczos3,1,0.0030658952389769054,35.40750363368061,0.028021314413698355,0.00028504467142435413,0.001535029870968049,0.001535029870968049,0.1045629525023018,1.1420754149107033,0.0427072474156462,0.010760398260096
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,bicubic,center,q10,,algo6_jinc3,0,0.003386013815795129,34.92706882479294,0.031047760657334795,0.00028525098293487517,0.00040941719733393676,0.00040941719733393676,0.10125734095283319,1.2367555608161527,0.0474300272097545,0.01375172836040812
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,bicubic,center,q10,,algo6_jinc3,1,0.0033038583742075116,34.970828217482534,0.030509950013898408,0.0002856915761228828,0.0008532970079919181,0.0008532970079919181,0.10143858712148558,1.2341565742904996,0.04627009745066365,0.012978700200273167
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,bicubic,center,q10,,algo6_lanczos4,0,0.0031872897115571013,35.44108406533897,0.028037535312943788,0.0002853868340718604,0.0009698456880169882,0.0009698456880169882,0.10198046434632353,1.13733143861981,0.04434980649412388,0.011525286051134268
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,bicubic,center,q10,,algo6_lanczos4,1,0.0030765696183956926,35.48500890094118,0.0275849839652524,0.0002855218654509545,0.0014217175951721202,0.0014217175951721202,0.1020261000202912,1.1347645105399002,0.04284713018153395,0.010672184477915011
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,bicubic,center,q10_noise,,algo2_lanczos3,0,0.006836883901757539,34.92064457327613,0.03004165102798392,0.0043043082938917605,0.0022489022009058316,0.0022489022009058316,0.10715296464667383,1.1501509284925953,0.04594410004626427,0.012842378900608136
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,bicubic,center,q10_noise,,algo2_lanczos3,1,0.005317505421173704,35.174097265511996,0.029525404007082607,0.002614596664595107,0.002521806452770622,0.002521806452770622,0.10727327076522668,1.1473982623270134,0.04455468584118145,0.01202917960472405
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,bicubic,center,q10_noise,,algo6_jinc3,0,0.006663179872925773,34.58077949626767,0.03247256260441472,0.0038458356378084447,0.0018385494904101848,0.0018385494904101848,0.10347737049484575,1.2418073356895762,0.04951826354400033,0.01518865211290263
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,bicubic,center,q10_noise,,algo6_jinc3,1,0.005271472758659724,34.779758998508754,0.0319190394487426,0.0022943173320354184,0.0019684424068120536,0.0019684424068120536,0.10347444764248075,1.2390912902826523,0.0483171293911125,0.014488494145639595
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,bicubic,center,q10_noise,,algo6_lanczos4,0,0.006918111034662745,34.9718459581246,0.02957560804147111,0.004406917213470608,0.0023237877772387555,0.0023237877772387555,0.10414081069608569,1.1443311435078174,0.04580240670059409,0.012525127419004483
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,bicubic,center,q10_noise,,algo6_lanczos4,1,0.0053233703364188294,35.24694934084151,0.029041243247212106,0.0026539103103762804,0.0026379350815014155,0.0026379350815014155,0.10420853194480188,1.1413546384903492,0.044075311516367253,0.011597674295660994
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,lanczos,left,clean,,algo2_lanczos3,0,0.003003604976887194,35.627344000668415,0.02832195859220866,1.3019834157256854e-06,-0.0012824350543812982,0.0012824350543812982,0.09115422126103859,1.0057301671553946,0.04511336319237238,0.013303820531637896
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,lanczos,left,clean,,algo2_lanczos3,1,0.0028891745938451185,35.69090939598122,0.02779686425076631,3.59958738997756e-06,-0.0010915726469957541,0.0010915726469957541,0.09159851930582079,1.0044749245792866,0.043599051157278676,0.012683145657536529
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,lanczos,left,clean,,algo6_jinc3,0,0.0032390184269409177,35.13802206304194,0.03123100637319675,1.4704703408781262e-06,-0.0009831891969037613,0.0009831891969037613,0.09524529308974358,1.1083976264289443,0.048628306725905054,0.015830100303338396
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,lanczos,left,clean,,algo6_jinc3,1,0.003127062294759963,35.19380536004367,0.03065359710100373,3.1231569924524853e-06,-0.0007862422602570042,0.0007862422602570042,0.09541379839397182,1.1051076989015876,0.04721573367714882,0.015158781593310692
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,lanczos,left,clean,,algo6_lanczos4,0,0.0030434271639951846,35.697142617673705,0.027652763819614415,4.8712300624521005e-06,-0.0012636182549846929,0.0012636182549846929,0.09370478583853474,0.9854359612237142,0.04552677034267357,0.013493770134768315
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,lanczos,left,clean,,algo6_lanczos4,1,0.0029019000984736518,35.76457131321978,0.027216186799445756,5.60537279982652e-06,-0.00113748052283518,0.00113748052283518,0.09404031936505433,0.9841673254814673,0.043705448219996126,0.012648582558280655
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,lanczos,left,q10,,algo2_lanczos3,0,0.0032398598719044543,35.625575567285075,0.028326821881083084,0.00028533106489617025,-0.0014149999539183188,0.0014149999539183188,0.09124613625457775,1.00613021570721,0.04515153956821277,0.013322223266143175
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,lanczos,left,q10,,algo2_lanczos3,1,0.0031234185633267,35.68680069136083,0.027834758823917668,0.0002850966480937565,-0.001236648681866015,0.001236648681866015,0.09172089014223454,1.0043848018186754,0.04366949728379647,0.012732539913572725
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,lanczos,left,q10,,algo6_jinc3,0,0.003468412166885565,35.13649597958804,0.031221455346634945,0.00028526635045030463,-0.001120521941112023,0.001120521941112023,0.09532916133123659,1.1088449152479263,0.04862378045384373,0.015824978262008654
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,lanczos,left,q10,,algo6_jinc3,1,0.003355003743929537,35.19488097879665,0.030626441523574095,0.0002855771003634713,-0.0009309474295373866,0.0009309474295373866,0.09549360835597653,1.105646850038474,0.04718181506420175,0.015103449024969623
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,lanczos,left,q10,,algo6_lanczos4,0,0.0032769138197016757,35.6951638088139,0.027666062705109306,0.00028667531261730586,-0.0013801126520853217,0.0013801126520853217,0.09378772820093094,0.985802382333683,0.04556367998676641,0.013512393814467248
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,lanczos,left,q10,,algo6_lanczos4,1,0.0031318270381469576,35.76341718535387,0.027222582356140872,0.00028666537019446316,-0.0012583447515205613,0.0012583447515205613,0.0941289699463663,0.9843026113345559,0.04369526442938617,0.012659944449773147
Recon,bm_holdout_03013_sine_isoluminant,3013,sine,isoluminant,lanczos,left,q10_noise,,algo2_lanczos3,0,0.006823192133046602,35.19257827835521,0.02959273704272207,0.004219960744584179,0.0012805675380545317,0.0012805675380545317,0.0919377419646642,1.0099616441118342,0.04705852374345774,0.014467678054989804
