split,scene,family,condition,degradation,true_siting,assumed_siting,method,mae,psnr,edge_mae,smooth_mae,phase_px,phase_abs_px,alias_px,spread_delta_px,bleed_mass,ringing_mass
test,test_01001_chevron_coedge,chevron,coedge,box,topleft,topleft,lgcr_algo4,0.0015229663452944913,38.87162475129679,0.015465152726327298,0.0,0.15399266049603033,0.15399266049603033,0.1425763157270463,0.32689369399974666,0.016928459728314055,4.1039451757353075e-05
test,test_01001_chevron_coedge,chevron,coedge,box,topleft,topleft,lgcr_algo6,0.002606238959932504,33.89495662247046,0.026431543993285664,0.0,0.334940347644173,0.334940347644173,0.08109035448450733,0.7767325849507944,0.02896953054836818,3.778508731297084e-08
test,test_01002_straight_coedge,straight,coedge,box,left,left,zimg_bilinear,0.003809129214356339,32.47574794554363,0.03999585675074156,0.0,0.5052799827699752,0.5052799827699752,0.05687206723015593,1.2978491620759574,0.04146534550402846,4.292953582037063e-08
test,test_01002_straight_coedge,straight,coedge,box,left,left,zimg_bicubic,0.003911787632604812,32.696480272181056,0.040953988621600684,0.0,0.5046418158140786,0.5046418158140786,0.05148052816688603,1.1016980729510277,0.042582853830286434,0.004346588859334588
test,test_01002_straight_coedge,straight,coedge,box,left,left,zimg_lanczos3,0.004163165027406249,32.72831036241299,0.04241510213711579,9.3755910971335e-10,0.5041902543386616,0.5041902543386616,0.04854882310346972,0.9821579188691345,0.045319268790384136,0.007043861218595079
test,test_01002_straight_coedge,straight,coedge,box,left,left,zimg_spline36,0.00409215755135422,32.7351259456791,0.04192168001283595,5.562989307301385e-09,0.5042946153284389,0.5042946153284389,0.048809631503702114,1.0109393183142381,0.0445462568618712,0.006201753797497423
test,test_01002_straight_coedge,straight,coedge,box,left,left,jbu,0.0024946726744303114,37.11449613059894,0.025824726808396224,0.0,0.1754835441255145,0.1754835441255145,0.10100327446464365,0.62262503460361,0.027156431887609262,9.135830970037552e-09
test,test_01002_straight_coedge,straight,coedge,box,left,left,guided_filter,0.00216069208077792,41.56824129300616,0.02081972558648561,0.0,0.09277638173608557,0.09277638173608557,0.01865960728241105,0.5018386274770967,0.023520795384510643,8.8697388058617e-09
test,test_01002_straight_coedge,straight,coedge,box,left,left,wada_ejbf,0.0034805570472932427,33.53615468623612,0.03441986157383781,1.3879128216233636e-05,0.46167376245268116,0.46167376245268116,0.04930372913859479,0.6800364299612469,0.03751256928912231,0.0
test,test_01002_straight_coedge,straight,coedge,box,left,left,korhonen,0.0035846833290315463,33.06084994779225,0.03763917495483123,0.0,0.4578835975633532,0.4578835975633532,0.05842377574049629,1.2497928447844169,0.03902207909240609,4.292953582037063e-08
test,test_01002_straight_coedge,straight,coedge,box,left,left,galosh_form,0.003917400460415155,30.898578373191405,0.04113270483435913,0.0,0.5653604842041556,0.5653604842041556,0.5154465046167219,0.7248800822688053,0.0426439659204334,4.674352350689116e-08
test,test_01002_straight_coedge,straight,coedge,box,left,left,lgcr_plain_jinc,0.0034481123614928666,32.95304919768576,0.03523488466974608,0.0,0.5041291379631261,0.5041291379631261,0.047454327944948874,0.9739490159151254,0.037535387224384716,3.317282313392276e-08
test,test_01002_straight_coedge,straight,coedge,box,left,left,lgcr_algo2,0.00248126529317173,35.73305690091389,0.025615689857545476,0.0,0.3349488116866132,0.3349488116866132,0.10578966895527081,0.668897889635053,0.027010511739977767,3.335021791003999e-08
test,test_01002_straight_coedge,straight,coedge,box,left,left,lgcr_algo4,0.0023370612967114754,36.3529433716072,0.023981322066571834,0.0,0.31227869050952073,0.31227869050952073,0.12740055623071667,0.47654881062095167,0.025440729090145657,2.4212513527085582e-05
test,test_01002_straight_coedge,straight,coedge,box,left,left,lgcr_algo6,0.0029109280302688236,34.103929948683074,0.02964558100758755,0.0,0.4255460214406264,0.4255460214406264,0.04484117315000688,0.7682486230038656,0.031687719303937184,3.104408582051595e-08
test,test_01002_straight_coedge,straight,coedge,box,left,center,zimg_bilinear,0.006154387204860479,28.985801546159358,0.06462106565103502,0.0,1.0052186472557634,1.0052186472557634,0.05357569599585629,1.6164997614670944,0.06699527560600213,3.54789552234468e-08
test,test_01002_straight_coedge,straight,coedge,box,left,center,zimg_bicubic,0.006532899163992072,28.77777033777814,0.06805427326176934,0.0,1.005668068242603,1.005668068242603,0.05777731373321638,1.123431200026705,0.07111565857416108,0.006250866078993394
test,test_01002_straight_coedge,straight,coedge,box,left,center,zimg_lanczos3,0.007039593038866573,28.70033340874945,0.07150293712412631,1.8855124445898194e-09,1.0048678666656772,1.0048678666656772,0.04994856786240282,0.9826960950193593,0.07663133642857983,0.00993905461481994
test,test_01002_straight_coedge,straight,coedge,box,left,center,zimg_spline36,0.006912583638413583,28.743004955887024,0.0706370099054755,6.96413085928985e-09,1.0047824033104344,1.0047824033104344,0.048735081165265065,1.0346055383291621,0.07524868198448703,0.008943349827036616
test,test_01002_straight_coedge,straight,coedge,box,left,center,jbu,0.004219996442655443,33.2942919191185,0.043372740050515515,0.0,0.4022494504757681,0.4022494504757681,0.09948631736016673,1.3958663084087535,0.045937900675372,2.749619029817127e-09
test,test_01002_straight_coedge,straight,coedge,box,left,center,guided_filter,0.0058980778539634085,32.35062373012072,0.05611504664792782,0.0,0.43255426755666654,0.43255426755666654,0.061349186841303124,2.430391705334946,0.06420457771136648,0.004299185493117025
test,test_01002_straight_coedge,straight,coedge,box,left,center,wada_ejbf,0.006090757264598495,29.16252989827899,0.06062344190798913,2.566359138914517e-05,0.9393440258197981,0.9393440258197981,0.061545580493139775,0.8506796106160563,0.06565597715477149,0.0
test,test_01002_straight_coedge,straight,coedge,box,left,center,korhonen,0.005923259375933331,29.284454533812006,0.062194223447299975,0.0,0.9506198918783817,0.9506198918783817,0.06601967951585629,1.566924163346826,0.06447927183693364,3.54789552234468e-08
test,test_01002_straight_coedge,straight,coedge,box,left,center,galosh_form,0.004994532080683625,28.757248802881143,0.05244258684717806,0.0,0.8525322935314876,0.8525322935314876,0.42099813643279876,0.724209210906885,0.05436937151327064,4.48808783576602e-08
test,test_01002_straight_coedge,straight,coedge,box,left,center,lgcr_plain_jinc,0.005991843136062923,28.802117693251358,0.061950393678904175,0.0,1.0047181830435021,1.0047181830435021,0.04806490753550434,1.0668971184363585,0.06522583766352563,1.836035932813372e-08
test,test_01002_straight_coedge,straight,coedge,box,left,center,lgcr_algo2,0.005207520491406382,30.099000514684107,0.05407844944465437,0.0,0.7705653074388975,0.7705653074388975,0.1215773958908985,1.044228399337872,0.05668788030743599,1.7650780223664783e-08
test,test_01002_straight_coedge,straight,coedge,box,left,center,lgcr_algo4,0.0049380950158257764,30.752549820633842,0.051155040919286965,0.0,0.6685256734282455,0.6685256734282455,0.15131850902858268,1.0276009563297852,0.05375497362443379,0.0007219100733068661
test,test_01002_straight_coedge,straight,coedge,box,left,center,lgcr_algo6,0.005503920307167694,29.377279282519734,0.05688650672763223,0.0,0.9112386345896246,0.9112386345896246,0.05017267407127094,0.9524549613138196,0.05991442244322527,1.924733320871989e-08
test,test_01002_straight_coedge,straight,coedge,box,left,topleft,zimg_bilinear,0.0035727816924719428,32.99560772519059,0.0375142077709554,0.0,0.4401953366702429,0.4401953366702429,0.05639599827517473,1.2873268198806196,0.0388925215672879,4.3993904477074035e-08
test,test_01002_straight_coedge,straight,coedge,box,left,topleft,zimg_bicubic,0.0036617829781745285,33.272823903796336,0.03835943673378291,0.0,0.43925194131680234,0.43925194131680234,0.05097639130558936,1.0989699641738677,0.03986136304835478,0.004318267827676166
